1	2	3
189	316	2
189	318	1
189	320	1
189	325	1
189	327	1
189	331	1
189	332	2
190	213	1
190	215	1
190	218	1
190	219	2
190	220	1
190	223	2
190	226	1
190	228	1
190	232	2
190	233	2
190	236	1
190	243	3
190	244	1
190	245	6
190	246	1
190	247	1
190	248	2
190	254	3
190	255	1
190	256	1
190	259	3
190	268	1
190	271	1
190	283	1
190	285	2
190	287	7
190	289	2
190	291	5
190	292	1
190	300	2
190	301	1
190	302	2
190	306	3
190	307	1
190	308	2
190	311	1
190	316	3
190	328	1
191	196	6
191	197	17
191	199	1
191	202	2
191	204	1
191	207	2
191	208	2
191	211	4
191	214	1
191	217	4
191	220	1
191	223	1
191	224	1
191	225	1
191	230	1
191	234	3
191	239	3
191	246	5
191	247	2
191	248	3
191	249	2
191	250	3
191	251	1
191	252	1
191	253	2
191	255	1
191	256	3
191	257	5
191	264	1
191	265	1
191	266	2
191	267	3
191	273	1
191	276	2
191	277	1
191	279	1
191	281	1
191	282	4
191	283	1
191	287	4
191	293	1
191	294	2
191	295	2
191	296	2
191	300	1
191	301	2
191	303	4
191	304	2
191	307	2
191	309	2
191	311	3
191	312	4
191	313	1
191	317	1
191	325	3
191	328	2
191	330	2
191	331	2
191	332	2
191	333	1
192	195	1
192	198	2
192	199	2
192	204	2
192	205	2
192	206	1
192	207	5
192	208	2
192	212	4
192	213	1
192	215	3
192	216	3
192	218	1
192	219	3
192	220	2
192	221	2
192	223	3
192	224	1
192	226	1
192	228	1
192	233	1
192	234	2
192	235	2
192	236	2
192	239	4
192	240	2
192	242	1
192	243	2
192	244	1
192	246	1
192	248	2
192	256	2
192	258	1
192	259	2
192	260	1
192	262	1
192	271	1
192	272	2
192	275	2
192	277	1
192	279	3
192	282	1
192	284	1
192	285	1
192	286	1
192	287	1
192	288	3
192	289	2
192	292	1
192	293	1
192	295	1
192	297	1
192	298	1
192	309	2
192	310	2
192	311	1
192	315	3
192	316	3
192	317	1
192	318	1
192	319	1
192	320	5
192	321	1
192	322	3
192	323	1
192	324	3
192	325	2
192	331	1
192	332	1
192	333	2
193	195	2
193	198	1
193	200	1
193	201	4
193	207	1
193	217	1
193	218	1
193	221	1
193	223	2
193	225	1
193	228	3
193	229	1
193	231	1
193	232	1
193	233	4
193	234	3
193	236	3
193	239	1
193	240	2
193	241	2
193	244	2
193	246	1
193	248	1
193	251	1
193	253	1
193	256	1
193	259	7
193	260	1
193	262	3
193	268	3
193	270	1
193	271	2
193	272	1
193	274	4
193	279	3
193	281	1
193	286	2
193	290	2
193	292	2
193	297	2
193	298	2
193	305	1
193	306	2
193	307	1
193	308	2
193	310	1
193	316	6
193	317	2
193	318	2
193	319	3
193	320	4
193	322	3
193	323	2
193	324	1
194	199	1
194	200	2
194	204	1
194	206	1
194	207	1
194	208	1
194	209	1
194	210	1
194	212	1
194	214	1
194	215	3
194	216	2
194	220	1
194	221	3
194	223	11
194	227	3
194	228	1
194	231	4
194	232	3
194	233	1
194	234	1
194	235	2
194	236	2
194	237	1
194	238	2
194	240	2
194	242	1
194	244	1
194	245	4
194	246	9
194	248	2
194	251	1
194	252	4
194	254	1
194	256	1
194	259	1
194	260	1
194	263	1
194	264	1
194	265	5
194	269	2
194	271	2
194	275	1
194	277	3
194	279	1
194	280	1
194	281	2
194	284	2
194	285	7
194	287	7
194	289	8
194	291	3
194	294	1
194	296	1
194	302	4
194	305	1
194	306	1
194	307	2
194	308	1
194	309	1
194	310	1
194	311	2
194	312	3
194	313	1
194	314	1
194	316	5
194	317	1
194	318	1
194	319	3
194	320	1
194	322	1
194	324	1
194	326	1
194	327	2
194	328	1
194	333	1
195	198	1
195	200	1
195	207	3
195	208	1
195	214	1
195	215	1
195	216	1
195	217	2
195	219	2
195	223	6
195	224	3
195	226	1
195	228	4
195	229	1
195	231	1
195	232	1
195	233	2
195	234	3
195	235	2
195	236	8
195	238	1
195	239	1
195	240	1
195	243	1
195	244	2
195	246	4
195	249	1
195	252	1
195	256	2
195	259	1
195	268	1
195	269	1
195	271	2
195	272	1
195	273	1
195	277	1
195	278	1
195	279	4
195	280	1
195	281	1
195	283	2
195	284	1
195	285	1
195	286	2
195	287	2
195	289	1
195	290	2
195	292	1
195	294	1
195	297	3
195	298	3
195	299	2
195	301	1
195	302	1
195	305	8
195	306	2
195	307	2
195	308	2
195	312	1
195	313	1
195	316	8
195	317	4
195	318	2
195	319	4
195	320	15
195	321	4
195	322	6
195	323	11
195	324	3
195	325	1
195	327	1
195	330	2
195	332	1
195	333	2
196	197	7
196	198	4
196	203	4
196	204	7
196	206	1
196	207	1
196	208	2
196	210	1
196	211	6
196	213	1
196	214	2
196	217	3
196	218	2
196	220	5
196	221	1
196	223	4
196	224	1
196	226	2
196	228	1
196	229	2
196	230	4
196	231	1
196	233	1
196	235	1
196	237	1
196	238	1
196	239	6
196	240	4
196	242	3
196	243	1
196	244	3
196	246	16
196	247	2
196	248	4
196	249	2
196	250	2
196	251	1
196	252	6
196	255	3
196	256	10
196	257	4
196	264	2
196	265	10
196	266	2
196	267	2
196	269	1
196	273	4
196	276	1
196	277	3
196	278	2
196	279	2
196	282	3
196	283	7
196	287	13
196	292	1
196	293	3
196	294	3
196	295	1
196	296	1
196	300	2
196	301	3
196	302	2
196	303	2
196	304	2
196	307	5
196	309	4
196	311	3
196	312	9
196	313	1
196	314	1
196	315	1
196	317	1
196	325	5
196	326	1
196	328	1
196	329	1
196	330	4
196	331	3
196	332	4
196	333	1
197	199	1
197	202	1
197	204	1
197	207	1
197	208	2
197	211	4
197	214	1
197	217	4
197	220	2
197	223	1
197	224	1
197	225	1
197	230	1
197	234	3
197	238	1
197	239	3
197	240	1
197	246	5
197	247	2
197	248	3
197	249	2
197	250	3
197	252	1
197	253	2
197	255	1
197	256	3
197	257	4
197	265	1
197	266	2
197	267	2
197	273	1
197	276	2
197	277	1
197	279	1
197	281	1
197	282	3
197	283	1
197	287	4
197	293	1
197	294	2
197	295	2
197	296	1
197	300	1
197	301	2
197	303	3
197	304	2
197	307	2
197	309	1
197	311	3
197	312	4
197	313	1
197	317	1
197	325	3
197	328	2
197	330	2
197	331	2
197	332	2
197	333	1
198	199	5
198	200	2
198	203	16
198	204	15
198	205	9
198	206	13
198	207	1
198	208	5
198	209	1
198	210	1
198	216	1
198	217	8
198	218	1
198	219	2
198	222	2
198	223	5
198	224	2
198	228	7
198	229	6
198	230	5
198	234	7
198	235	1
198	236	1
198	237	2
198	238	1
198	239	6
198	240	4
198	242	2
198	244	2
198	246	15
198	247	3
198	248	5
198	251	2
198	252	7
198	253	2
198	255	2
198	256	3
198	257	4
198	264	3
198	265	7
198	266	2
198	267	2
198	269	1
198	272	1
198	273	4
198	275	1
198	277	7
198	278	3
198	279	4
198	280	4
198	281	1
198	282	3
198	283	9
198	286	3
198	287	11
198	290	1
198	293	1
198	299	1
198	300	7
198	301	4
198	302	2
198	307	4
198	309	2
198	311	9
198	312	7
198	313	1
198	314	1
198	315	1
198	316	2
198	319	1
198	320	1
198	325	1
198	326	2
198	328	1
198	329	1
198	330	10
199	200	1
199	203	3
199	204	3
199	205	2
199	206	1
199	207	4
199	208	4
199	210	2
199	212	2
199	213	1
199	215	4
199	217	1
199	219	3
199	220	2
199	223	3
199	225	1
199	226	2
199	227	1
199	229	1
199	231	5
199	232	2
199	235	1
199	236	2
199	237	2
199	238	1
199	239	2
199	243	4
199	244	1
199	246	1
199	247	1
199	249	1
199	253	2
199	254	1
199	256	4
199	257	1
199	259	2
199	263	1
199	265	1
199	268	1
199	270	1
199	272	1
199	277	3
199	279	3
199	285	3
199	288	3
199	289	2
199	292	2
199	293	1
199	300	2
199	301	2
199	302	1
199	307	1
199	308	1
199	309	3
199	312	1
199	314	1
199	315	2
199	316	2
199	318	1
199	320	5
199	321	1
199	322	1
199	323	1
199	326	1
199	328	1
200	201	2
200	203	1
200	207	2
200	212	1
200	214	2
200	215	1
200	217	3
200	220	3
200	223	2
200	227	1
200	228	4
200	229	1
200	230	1
200	231	3
200	232	1
200	233	1
200	238	1
200	239	1
200	244	5
200	245	1
200	246	1
200	248	1
200	249	1
200	251	2
200	252	1
200	253	1
200	255	1
200	256	2
200	257	1
200	258	1
200	259	9
200	261	1
200	262	1
200	263	1
200	265	2
200	267	1
200	268	5
200	270	4
200	271	2
200	272	2
200	274	2
200	275	1
200	279	4
200	282	1
200	284	1
200	287	2
200	288	1
200	291	1
200	294	1
200	301	2
200	302	1
200	305	1
200	306	1
200	307	2
200	308	1
200	309	3
200	310	2
200	311	1
200	312	2
200	313	7
200	314	3
200	315	2
200	316	5
200	317	1
200	319	3
200	320	2
200	321	1
200	324	2
200	326	2
200	327	1
200	329	1
201	207	1
201	213	2
201	220	1
201	221	1
201	223	3
201	228	9
201	229	2
201	231	3
201	232	2
201	233	1
201	235	1
201	236	3
201	239	1
201	240	4
201	241	6
201	243	1
201	244	5
201	246	2
201	248	1
201	252	2
201	259	12
201	260	3
201	261	3
201	262	9
201	265	1
201	268	11
201	269	1
201	270	2
201	271	3
201	272	3
201	273	2
201	274	19
201	279	3
201	283	1
201	284	1
201	285	1
201	286	3
201	287	1
201	289	2
201	290	3
201	297	1
201	298	1
201	299	2
201	302	1
201	310	1
201	313	1
201	314	1
201	316	2
201	320	1
201	323	1
202	208	3
202	210	4
202	211	1
202	215	1
202	220	3
202	222	1
202	223	1
202	229	1
202	234	5
202	236	2
202	238	1
202	239	1
202	240	2
202	246	9
202	247	1
202	248	2
202	249	3
202	251	2
202	252	2
202	253	2
202	254	2
202	256	6
202	257	4
202	258	1
202	264	1
202	265	1
202	267	1
202	269	1
202	270	1
202	275	1
202	277	3
202	279	5
202	280	1
202	282	4
202	283	3
202	287	3
202	294	1
202	296	1
202	301	5
202	303	9
202	304	7
202	305	1
202	306	1
202	307	1
202	308	1
202	309	2
202	310	1
202	311	1
202	312	1
202	313	1
202	316	2
202	320	2
202	323	1
202	324	1
202	325	1
202	328	3
202	329	1
202	332	1
203	204	15
203	205	3
203	206	3
203	207	1
203	208	3
203	209	1
203	210	1
203	213	1
203	214	1
203	217	5
203	219	2
203	223	5
203	226	1
203	228	3
203	229	4
203	230	5
203	234	4
203	237	2
203	238	3
203	239	4
203	242	2
203	246	11
203	247	2
203	248	2
203	250	1
203	251	1
203	252	2
203	253	1
203	255	1
203	256	2
203	257	15
203	264	2
203	265	4
203	273	1
203	275	1
203	276	1
203	277	4
203	278	1
203	279	1
203	280	1
203	282	3
203	283	3
203	286	1
203	287	6
203	293	1
203	295	1
203	300	3
203	301	1
203	303	1
203	304	1
203	307	3
203	309	4
203	311	4
203	312	7
203	315	1
203	319	1
203	320	1
203	323	1
203	325	2
203	326	1
203	328	1
203	329	4
203	330	4
203	331	1
203	332	1
204	205	13
204	206	17
204	207	1
204	208	4
204	210	2
204	213	1
204	214	1
204	215	1
204	217	10
204	218	2
204	219	1
204	220	1
204	223	5
204	224	2
204	226	1
204	228	2
204	229	3
204	230	6
204	232	2
204	233	2
204	234	8
204	235	1
204	237	1
204	238	2
204	239	5
204	240	3
204	242	1
204	243	1
204	244	1
204	246	14
204	247	2
204	248	8
204	249	1
204	251	1
204	252	8
204	253	2
204	255	3
204	256	3
204	257	5
204	263	1
204	264	1
204	265	11
204	266	1
204	267	2
204	273	3
204	276	2
204	277	7
204	278	3
204	279	3
204	280	2
204	281	2
204	282	2
204	283	7
204	284	1
204	286	1
204	287	10
204	290	1
204	292	1
204	294	4
204	295	1
204	296	2
204	300	2
204	301	3
204	302	2
204	307	5
204	309	3
204	311	8
204	312	4
204	313	1
204	314	1
204	315	3
204	317	1
204	319	1
204	320	1
204	323	1
204	325	1
204	326	1
204	328	4
204	329	4
204	330	10
204	331	1
204	332	1
204	333	3
205	207	1
205	208	4
205	209	1
205	212	1
205	214	1
205	215	3
205	217	4
205	218	1
205	220	1
205	222	1
205	223	6
205	224	1
205	225	1
205	228	5
205	229	3
205	230	5
205	232	1
205	233	1
205	234	4
205	235	1
205	239	3
205	240	2
205	242	1
205	246	9
205	247	1
205	248	6
205	252	5
205	255	2
205	256	2
205	257	1
205	258	1
205	265	8
205	266	1
205	267	2
205	269	1
205	273	1
205	276	1
205	277	8
205	278	2
205	281	2
205	283	5
205	285	1
205	287	4
205	289	1
205	292	1
205	294	3
205	295	1
205	296	3
205	300	1
205	307	2
205	309	1
205	311	4
205	312	4
205	314	1
205	325	1
205	328	2
205	329	2
205	330	6
205	331	1
205	332	1
205	333	4
206	207	2
206	208	4
206	209	1
206	210	1
206	213	1
206	216	2
206	217	9
206	223	7
206	224	1
206	226	2
206	228	6
206	229	8
206	230	5
206	231	1
206	233	2
206	234	8
206	235	1
206	237	1
206	238	1
206	239	5
206	240	2
206	242	1
206	244	1
206	246	10
206	247	2
206	248	3
206	251	2
206	252	5
206	255	1
206	256	3
206	257	2
206	263	1
206	265	9
206	266	1
206	267	4
206	272	1
206	273	5
206	275	1
206	277	9
206	278	2
206	279	6
206	280	2
206	281	2
206	283	5
206	286	4
206	287	8
206	290	3
206	294	2
206	295	1
206	296	1
206	299	1
206	300	1
206	301	3
206	302	4
206	307	11
206	309	4
206	311	6
206	312	4
206	314	1
206	315	3
206	328	1
206	329	3
206	330	7
206	333	4
207	208	2
207	209	1
207	212	2
207	214	1
207	215	4
207	216	3
207	219	3
207	221	1
207	223	7
207	224	2
207	226	1
207	227	1
207	228	4
207	229	2
207	230	1
207	231	5
207	233	3
207	234	2
207	235	1
207	236	10
207	237	2
207	238	2
207	239	6
207	240	1
207	241	1
207	242	2
207	243	3
207	244	2
207	246	7
207	248	1
207	250	2
207	252	4
207	256	4
207	257	2
207	259	6
207	260	3
207	262	3
207	263	1
207	265	2
207	267	2
207	268	3
207	273	1
207	274	1
207	276	2
207	277	5
207	279	4
207	281	1
207	283	2
207	284	2
207	285	1
207	286	4
207	287	3
207	288	1
207	290	5
207	292	1
207	293	4
207	294	2
207	296	3
207	297	6
207	298	6
207	299	1
207	300	2
207	301	4
207	303	2
207	304	1
207	305	3
207	306	2
207	307	1
207	308	4
207	309	5
207	311	1
207	312	2
207	314	1
207	315	1
207	316	8
207	317	1
207	318	4
207	319	3
207	320	15
207	321	2
207	322	5
207	323	9
207	324	3
207	325	3
207	327	1
207	328	2
207	329	3
207	330	2
207	331	1
207	332	2
207	333	4
208	210	4
208	211	2
208	212	1
208	214	2
208	215	1
208	217	7
208	218	1
208	220	1
208	221	1
208	223	4
208	224	4
208	226	2
208	227	1
208	228	1
208	229	4
208	230	4
208	233	2
208	234	1
208	236	2
208	237	8
208	239	4
208	246	7
208	247	2
208	248	1
208	249	1
208	251	1
208	252	1
208	253	1
208	254	1
208	255	1
208	256	6
208	257	1
208	258	3
208	259	2
208	260	1
208	262	2
208	264	1
208	265	7
208	266	1
208	267	1
208	272	1
208	273	1
208	275	2
208	277	6
208	278	1
208	279	3
208	280	1
208	283	6
208	284	1
208	285	1
208	287	5
208	293	2
208	294	2
208	295	1
208	296	1
208	300	2
208	301	3
208	303	1
208	304	1
208	307	3
208	309	4
208	311	2
208	312	1
208	313	1
208	315	2
208	316	4
208	317	1
208	318	1
208	319	4
208	320	5
208	322	1
208	323	1
208	324	1
208	325	2
208	326	1
208	328	2
208	329	1
208	330	5
208	331	1
208	332	1
209	214	2
209	215	1
209	217	3
209	218	1
209	223	3
209	226	1
209	227	1
209	228	3
209	229	2
209	232	1
209	235	1
209	236	1
209	237	1
209	239	1
209	242	1
209	244	1
209	246	2
209	247	1
209	252	1
209	257	1
209	258	1
209	263	1
209	265	1
209	267	1
209	273	1
209	274	1
209	275	1
209	277	2
209	279	2
209	280	3
209	281	1
209	283	2
209	285	1
209	286	1
209	287	1
209	289	1
209	293	1
209	296	3
209	300	1
209	302	1
209	312	1
209	314	1
209	324	1
209	330	1
209	333	3
210	215	2
210	218	1
210	220	2
210	228	1
210	229	1
210	231	2
210	236	1
210	237	2
210	240	1
210	246	3
210	247	1
210	248	1
210	252	1
210	254	1
210	256	2
210	257	3
210	265	3
210	275	1
210	277	3
210	279	2
210	280	1
210	282	1
210	285	1
210	286	1
210	287	2
210	289	1
210	290	1
210	301	2
210	303	1
210	304	1
210	307	1
210	309	1
210	311	1
210	315	1
210	316	1
210	329	1
211	214	1
211	217	1
211	218	3
211	219	1
211	220	1
211	223	1
211	224	1
211	229	2
211	230	1
211	234	1
211	237	1
211	239	5
211	240	1
211	246	7
211	249	1
211	250	2
211	252	1
211	253	1
211	255	1
211	256	1
211	257	1
211	265	1
211	266	1
211	267	2
211	272	1
211	277	3
211	279	2
211	280	1
211	281	1
211	282	1
211	284	1
211	285	1
211	287	8
211	289	1
211	293	1
211	295	1
211	296	1
211	303	5
211	304	5
211	306	1
211	307	1
211	308	1
211	309	3
211	311	4
211	312	2
211	325	3
211	327	1
211	328	1
211	331	3
211	332	1
212	213	1
212	215	4
212	217	1
212	219	4
212	220	6
212	221	1
212	223	2
212	226	2
212	227	1
212	228	1
212	229	1
212	231	2
212	232	1
212	233	3
212	235	1
212	236	5
212	239	2
212	240	2
212	243	2
212	244	4
212	246	3
212	247	1
212	248	1
212	251	1
212	252	2
212	257	1
212	258	1
212	259	8
212	261	1
212	262	1
212	263	1
212	266	3
212	267	1
212	271	1
212	272	1
212	275	3
212	277	3
212	279	18
212	284	1
212	285	1
212	287	1
212	288	3
212	289	1
212	291	1
212	294	1
212	299	1
212	301	3
212	302	1
212	306	2
212	307	2
212	308	2
212	309	3
212	310	7
212	311	1
212	312	2
212	313	3
212	314	1
212	315	1
212	316	7
212	317	1
212	318	1
212	319	6
212	320	4
212	321	2
212	322	1
212	324	2
212	326	1
212	327	3
212	328	1
212	333	2
213	215	2
213	216	1
213	217	3
213	223	1
213	224	1
213	227	1
213	228	3
213	232	2
213	233	4
213	234	1
213	236	1
213	239	2
213	241	2
213	243	2
213	244	3
213	245	1
213	246	5
213	247	2
213	254	1
213	256	1
213	259	5
213	260	2
213	262	3
213	263	1
213	264	1
213	265	1
213	268	3
213	270	1
213	271	2
213	272	3
213	274	2
213	275	1
213	279	2
213	284	1
213	285	2
213	287	1
213	288	1
213	289	2
213	290	1
213	291	1
213	292	1
213	301	2
213	302	1
213	307	1
213	311	2
213	312	2
213	314	1
213	316	1
213	319	1
213	324	1
213	325	1
213	329	1
213	331	1
214	215	1
214	217	1
214	223	3
214	224	1
214	227	1
214	228	1
214	229	2
214	230	6
214	235	3
214	236	1
214	239	1
214	240	1
214	242	1
214	244	1
214	246	5
214	248	1
214	250	2
214	252	1
214	255	1
214	256	5
214	257	2
214	259	2
214	261	1
214	265	2
214	267	1
214	276	1
214	277	2
214	280	1
214	281	1
214	283	1
214	285	1
214	286	1
214	287	2
214	288	1
214	289	1
214	290	1
214	292	1
214	294	2
214	295	1
214	296	3
214	300	1
214	301	1
214	302	2
214	305	1
214	307	2
214	309	2
214	311	1
214	312	1
214	313	1
214	315	1
214	316	3
214	319	2
214	320	4
214	322	1
214	323	1
214	324	1
214	325	3
214	328	1
214	329	3
214	330	1
214	332	2
215	216	2
215	217	2
215	220	1
215	221	1
215	222	1
215	223	4
215	224	1
215	225	1
215	227	12
215	228	5
215	229	2
215	230	3
215	231	12
215	232	2
215	233	6
215	234	2
215	235	1
215	236	5
215	237	1
215	238	1
215	239	5
215	240	4
215	243	3
215	244	4
215	245	1
215	246	7
215	247	1
215	248	2
215	249	1
215	251	3
215	252	1
215	254	2
215	256	1
215	259	8
215	260	2
215	261	1
215	262	1
215	263	1
215	264	1
215	265	7
215	266	1
215	268	3
215	269	2
215	270	1
215	271	1
215	272	2
215	275	1
215	276	1
215	277	1
215	279	5
215	284	1
215	285	4
215	287	2
215	288	1
215	289	5
215	291	1
215	292	1
215	294	2
215	296	3
215	297	2
215	298	1
215	302	1
215	303	1
215	305	1
215	306	2
215	307	2
215	308	3
215	309	2
215	311	4
215	312	4
215	315	1
215	316	1
215	317	3
215	318	2
215	319	4
215	320	5
215	322	1
215	323	2
215	324	1
215	325	1
215	327	1
215	328	1
215	329	3
215	332	1
215	333	2
216	217	1
216	219	2
216	221	1
216	223	1
216	224	1
216	228	1
216	231	1
216	232	1
216	233	2
216	234	1
216	235	1
216	236	1
216	238	3
216	239	2
216	240	2
216	243	2
216	244	1
216	252	1
216	254	1
216	255	1
216	256	1
216	259	3
216	260	1
216	262	1
216	265	1
216	271	3
216	272	2
216	277	2
216	278	1
216	279	1
216	284	1
216	288	2
216	289	2
216	290	1
216	292	1
216	293	1
216	301	2
216	305	1
216	307	1
216	308	1
216	309	1
216	311	1
216	312	2
216	316	2
216	317	2
216	318	1
216	319	1
216	320	2
216	322	2
216	323	2
216	324	1
216	328	2
216	333	1
217	218	4
217	220	2
217	223	14
217	224	9
217	225	1
217	228	8
217	229	5
217	230	5
217	231	2
217	233	1
217	234	5
217	235	2
217	236	3
217	237	3
217	238	3
217	239	3
217	240	2
217	242	1
217	246	12
217	247	1
217	248	5
217	250	1
217	251	1
217	252	8
217	255	3
217	256	5
217	257	1
217	259	6
217	261	1
217	262	2
217	263	2
217	264	3
217	265	12
217	266	3
217	267	2
217	268	2
217	270	1
217	271	1
217	272	1
217	273	2
217	276	2
217	277	12
217	278	4
217	279	3
217	280	1
217	281	2
217	283	2
217	286	2
217	287	9
217	291	2
217	294	5
217	295	3
217	296	4
217	297	1
217	298	1
217	300	3
217	301	2
217	302	7
217	303	1
217	304	1
217	305	1
217	307	8
217	309	7
217	311	5
217	312	13
217	313	3
217	314	2
217	316	3
217	317	1
217	320	3
217	322	1
217	325	2
217	328	3
217	330	3
217	331	1
217	332	1
217	333	3
218	223	4
218	224	2
218	228	1
218	229	4
218	236	1
218	237	4
218	240	2
218	242	1
218	246	3
218	248	2
218	250	1
218	255	1
218	259	1
218	264	1
218	265	2
218	266	1
218	268	1
218	270	1
218	275	1
218	276	1
218	277	2
218	279	2
218	284	2
218	285	1
218	287	4
218	289	1
218	294	2
218	301	1
218	302	1
218	303	1
218	304	1
218	307	2
218	309	1
218	310	1
218	311	1
218	312	3
218	316	1
219	220	6
219	222	2
219	223	1
219	225	2
219	226	2
219	228	1
219	230	2
219	231	1
219	232	2
219	233	1
219	234	1
219	235	1
219	236	1
219	237	2
219	238	2
219	243	7
219	244	1
219	245	1
219	246	5
219	247	1
219	249	1
219	250	1
219	252	1
219	254	1
219	255	1
219	256	2
219	257	2
219	258	3
219	259	3
219	260	1
219	261	1
219	265	2
219	268	2
219	271	1
219	272	3
219	277	1
219	278	1
219	279	6
219	282	1
219	284	2
219	285	2
219	287	4
219	288	1
219	289	1
219	291	1
219	293	1
219	300	3
219	301	1
219	303	1
219	304	1
219	305	2
219	306	1
219	307	2
219	308	3
219	309	2
219	310	4
219	311	2
219	313	3
219	315	4
219	316	6
219	317	1
219	318	1
219	319	1
219	320	2
219	322	3
219	323	1
219	324	2
219	326	1
219	328	2
219	329	1
219	330	2
220	223	2
220	225	1
220	226	1
220	228	3
220	231	4
220	232	2
220	233	3
220	234	1
220	235	1
220	236	3
220	237	2
220	238	2
220	239	2
220	240	1
220	243	7
220	244	5
220	245	1
220	246	4
220	247	1
220	248	2
220	249	1
220	252	4
220	256	3
220	258	2
220	259	8
220	261	2
220	264	1
220	265	1
220	266	1
220	268	2
220	269	1
220	270	1
220	272	1
220	274	1
220	275	1
220	277	3
220	279	5
220	280	1
220	283	3
220	284	1
220	285	2
220	287	6
220	288	3
220	289	2
220	291	2
220	292	1
220	293	1
220	296	3
220	299	1
220	300	1
220	301	2
220	302	2
220	303	4
220	304	4
220	306	1
220	307	4
220	308	1
220	310	5
220	311	2
220	312	4
220	313	1
220	314	1
220	316	8
220	317	1
220	319	5
220	320	3
220	324	1
220	325	3
220	326	2
220	328	1
220	330	2
220	331	2
220	332	4
221	223	2
221	228	1
221	229	1
221	231	4
221	232	1
221	233	1
221	234	3
221	235	1
221	236	1
221	237	1
221	238	1
221	239	2
221	240	3
221	241	1
221	245	1
221	247	1
221	252	1
221	259	2
221	262	2
221	264	1
221	268	1
221	272	2
221	274	1
221	278	1
221	279	1
221	284	2
221	286	1
221	287	4
221	291	1
221	292	2
221	294	2
221	301	1
221	302	1
221	306	2
221	308	2
221	310	1
221	311	1
221	314	1
221	316	1
221	319	1
221	326	1
221	327	1
222	225	3
222	228	1
222	232	1
222	233	1
222	234	1
222	236	1
222	239	1
222	242	1
222	243	1
222	246	3
222	247	1
222	248	2
222	251	2
222	252	2
222	255	1
222	257	2
222	259	1
222	265	4
222	266	1
222	277	1
222	279	3
222	282	1
222	287	2
222	288	3
222	293	1
222	294	3
222	295	2
222	303	1
222	306	1
222	307	1
222	308	1
222	311	2
222	314	1
222	315	1
222	316	3
222	317	1
222	319	1
222	320	1
222	324	2
222	327	1
222	328	1
222	330	1
223	224	7
223	225	1
223	226	2
223	227	1
223	228	17
223	229	8
223	230	1
223	231	8
223	232	3
223	233	6
223	234	8
223	235	17
223	236	10
223	237	3
223	238	1
223	239	6
223	240	5
223	241	1
223	242	5
223	244	7
223	245	3
223	246	20
223	248	4
223	249	2
223	251	1
223	252	10
223	253	2
223	255	2
223	256	4
223	257	5
223	259	11
223	260	2
223	262	4
223	264	2
223	265	15
223	266	2
223	267	5
223	268	4
223	269	4
223	270	3
223	271	4
223	272	3
223	273	5
223	274	3
223	275	1
223	276	1
223	277	12
223	278	1
223	279	9
223	280	5
223	281	1
223	282	1
223	283	4
223	284	2
223	285	18
223	286	10
223	287	13
223	288	1
223	289	18
223	290	8
223	291	2
223	292	4
223	293	3
223	294	5
223	296	3
223	297	7
223	298	3
223	300	3
223	301	2
223	302	16
223	303	4
223	304	3
223	305	6
223	306	6
223	307	7
223	308	5
223	309	7
223	311	3
223	312	13
223	313	3
223	314	3
223	315	1
223	316	16
223	317	7
223	318	4
223	319	6
223	320	12
223	321	1
223	322	3
223	323	6
223	324	2
223	326	1
223	327	5
223	328	1
223	329	1
223	330	3
223	333	13
224	228	2
224	229	1
224	230	2
224	233	2
224	234	1
224	235	1
224	236	2
224	237	1
224	239	3
224	240	3
224	241	1
224	243	1
224	246	4
224	248	1
224	249	1
224	252	1
224	255	1
224	256	2
224	259	2
224	262	1
224	263	1
224	264	1
224	265	6
224	267	1
224	268	1
224	271	1
224	272	1
224	273	1
224	276	1
224	277	3
224	278	1
224	279	6
224	283	1
224	285	1
224	287	2
224	289	1
224	294	3
224	295	1
224	296	2
224	297	1
224	298	1
224	299	1
224	301	1
224	302	2
224	307	3
224	309	2
224	311	3
224	312	1
224	316	4
224	317	1
224	320	3
224	321	2
224	322	2
224	323	2
224	324	2
224	325	1
224	328	2
224	332	1
225	228	1
225	229	1
225	233	2
225	234	3
225	236	1
225	237	1
225	238	1
225	240	1
225	243	1
225	244	2
225	247	1
225	248	4
225	251	2
225	254	1
225	257	1
225	258	1
225	265	2
225	266	1
225	277	1
225	279	2
225	282	1
225	285	1
225	287	3
225	288	2
225	289	1
225	292	1
225	293	1
225	294	2
225	295	1
225	296	1
225	297	1
225	298	1
225	302	1
225	303	1
225	306	1
225	307	1
225	308	1
225	309	1
225	316	5
225	317	4
225	318	1
225	319	3
225	320	1
225	322	1
225	323	3
225	324	2
225	325	1
225	327	2
225	328	1
225	330	1
225	332	1
226	228	2
226	229	1
226	230	1
226	234	1
226	235	2
226	236	4
226	237	2
226	238	1
226	240	1
226	243	1
226	244	1
226	246	2
226	247	1
226	249	1
226	250	1
226	254	1
226	256	3
226	257	1
226	258	3
226	259	1
226	264	1
226	265	1
226	269	1
226	272	2
226	273	2
226	275	1
226	277	1
226	279	3
226	281	1
226	283	3
226	287	2
226	288	1
226	292	4
226	293	1
226	294	1
226	297	1
226	302	1
226	305	3
226	306	1
226	307	1
226	308	1
226	309	3
226	310	1
226	311	1
226	314	1
226	315	2
226	316	5
226	317	1
226	318	4
226	319	2
